brand,year,review_text,sentiment_label,sentiment_score,avg_co2_emission_gkm,ev_share_percent,sustainability_index
Volkswagen,2022,My experience with Volkswagen has been average so far.,Neutral,-0.12,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.52,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.99,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.02,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.41,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.61,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.36,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.7,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.58,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.93,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.73,134.3,22.5,0.187
Volkswagen,2022,Volkswagen needs to work on their EV reliability.,Negative,-0.68,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.51,134.3,22.5,0.187
Volkswagen,2022,Charging time is too long and the range is poor.,Negative,-0.56,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.68,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.55,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.82,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.87,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.97,134.3,22.5,0.187
Volkswagen,2022,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.11,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.56,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.49,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.66,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.46,134.3,22.5,0.187
Volkswagen,2022,Volkswagen offers decent performance but could improve charging speed.,Neutral,-0.13,134.3,22.5,0.187
Volkswagen,2022,"The Volkswagen is okay, not much to complain about.",Neutral,0.09,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.81,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.9,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.83,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.88,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.51,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.48,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.82,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.82,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.83,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.69,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.37,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.49,134.3,22.5,0.187
Volkswagen,2022,Charging time is too long and the range is poor.,Negative,-0.86,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.91,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.23,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.49,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.5,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.81,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.64,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.02,134.3,22.5,0.187
Volkswagen,2022,Volkswagen needs to work on their EV reliability.,Negative,-0.62,134.3,22.5,0.187
Volkswagen,2022,My experience with Volkswagen has been average so far.,Neutral,0.34,134.3,22.5,0.187
Volkswagen,2022,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.32,134.3,22.5,0.187
Volkswagen,2022,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.32,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,1,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.75,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.93,134.3,22.5,0.187
Volkswagen,2022,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.24,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.37,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.79,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.8,134.3,22.5,0.187
Volkswagen,2022,Volkswagen needs to work on their EV reliability.,Negative,-0.77,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.79,134.3,22.5,0.187
Volkswagen,2022,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.19,134.3,22.5,0.187
Volkswagen,2022,Charging time is too long and the range is poor.,Negative,-0.46,134.3,22.5,0.187
Volkswagen,2022,Charging time is too long and the range is poor.,Negative,-0.78,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.47,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.26,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.5,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.66,134.3,22.5,0.187
Volkswagen,2022,My experience with Volkswagen has been average so far.,Neutral,-0.09,134.3,22.5,0.187
Volkswagen,2022,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.07,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.71,134.3,22.5,0.187
Volkswagen,2022,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.06,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.82,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.42,134.3,22.5,0.187
Volkswagen,2022,"The Volkswagen is okay, not much to complain about.",Neutral,0.35,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.96,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.95,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.92,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.66,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.15,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.61,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.44,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.72,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,-0.09,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.5,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.98,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.78,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.68,134.3,22.5,0.187
Volkswagen,2022,Smooth ride and amazing performance from Volkswagen.,Positive,0.53,134.3,22.5,0.187
Volkswagen,2022,Charging time is too long and the range is poor.,Negative,-0.86,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.96,134.3,22.5,0.187
Volkswagen,2022,Impressive range and eco-friendly features by Volkswagen.,Positive,0.64,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.68,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.66,134.3,22.5,0.187
Volkswagen,2022,"I love my Volkswagen, it feels modern and efficient!",Positive,0.4,134.3,22.5,0.187
Volkswagen,2022,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.28,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.79,134.3,22.5,0.187
Volkswagen,2022,Charging time is too long and the range is poor.,Negative,-0.75,134.3,22.5,0.187
Volkswagen,2022,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.23,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.38,134.3,22.5,0.187
Volkswagen,2022,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.12,134.3,22.5,0.187
Volkswagen,2022,Volkswagen really nailed the electric design this year.,Positive,0.46,134.3,22.5,0.187
Volkswagen,2022,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.59,134.3,22.5,0.187
Volkswagen,2022,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.07,134.3,22.5,0.187
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.2,133.1,40.1,0.261
Volkswagen,2023,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.6,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.45,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.7,133.1,40.1,0.261
Volkswagen,2023,Charging time is too long and the range is poor.,Negative,-0.87,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.58,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.66,133.1,40.1,0.261
Volkswagen,2023,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.03,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,-0.06,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.56,133.1,40.1,0.261
Volkswagen,2023,Charging time is too long and the range is poor.,Negative,-0.44,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.54,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.25,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.2,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.92,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.81,133.1,40.1,0.261
Volkswagen,2023,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.06,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.15,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.52,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.57,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.3,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.88,133.1,40.1,0.261
Volkswagen,2023,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.44,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.59,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.64,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.54,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.64,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.44,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.85,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.42,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.63,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.85,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.21,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.96,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.68,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.75,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.4,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.96,133.1,40.1,0.261
Volkswagen,2023,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.82,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.89,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.73,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.95,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,1,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.67,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.79,133.1,40.1,0.261
Volkswagen,2023,Volkswagen offers decent performance but could improve charging speed.,Neutral,-0.18,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.74,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.25,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.47,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.83,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.56,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.52,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,-0.03,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.43,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.14,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.23,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.8,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.58,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.45,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.82,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.94,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.58,133.1,40.1,0.261
Volkswagen,2023,Volkswagen offers decent performance but could improve charging speed.,Neutral,-0.17,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,-0.12,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.94,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.57,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.12,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.66,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.51,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.51,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.33,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.7,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.87,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.46,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.59,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.39,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.82,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.47,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.3,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.86,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.28,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.39,133.1,40.1,0.261
Volkswagen,2023,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.18,133.1,40.1,0.261
Volkswagen,2023,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.13,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.64,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.62,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.53,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.57,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.89,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.86,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.69,133.1,40.1,0.261
Volkswagen,2023,"The Volkswagen is okay, not much to complain about.",Neutral,0.4,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.65,133.1,40.1,0.261
Volkswagen,2023,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.48,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.83,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.81,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.63,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.99,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.5,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.85,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.68,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.52,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.66,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.62,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.16,133.1,40.1,0.261
Volkswagen,2023,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.21,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.64,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,0.28,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.27,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.41,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.86,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.7,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.99,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.78,133.1,40.1,0.261
Volkswagen,2023,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.37,133.1,40.1,0.261
Volkswagen,2023,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.28,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.67,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.81,133.1,40.1,0.261
Volkswagen,2023,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.12,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.6,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.72,133.1,40.1,0.261
Volkswagen,2023,Charging time is too long and the range is poor.,Negative,-0.72,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.54,133.1,40.1,0.261
Volkswagen,2023,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.6,133.1,40.1,0.261
Volkswagen,2023,Charging time is too long and the range is poor.,Negative,-0.22,133.1,40.1,0.261
Volkswagen,2023,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.14,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.77,133.1,40.1,0.261
Volkswagen,2023,"I'm disappointed with my Volkswagen, the battery drains too fast.",Negative,-0.89,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.79,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.46,133.1,40.1,0.261
Volkswagen,2023,Charging time is too long and the range is poor.,Negative,-0.35,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.77,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.88,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,-0.13,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.13,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.3,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.42,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.81,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.83,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.55,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.91,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.45,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.63,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.57,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.64,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.28,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.47,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.88,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,-0.07,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.16,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.58,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.98,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.75,133.1,40.1,0.261
Volkswagen,2023,Impressive range and eco-friendly features by Volkswagen.,Positive,0.86,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.01,133.1,40.1,0.261
Volkswagen,2023,My experience with Volkswagen has been average so far.,Neutral,-0.1,133.1,40.1,0.261
Volkswagen,2023,Too expensive for what it offers — not impressed by Volkswagen.,Negative,-0.31,133.1,40.1,0.261
Volkswagen,2023,Volkswagen needs to work on their EV reliability.,Negative,-0.61,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen is worth every penny — luxurious and sustainable.,Positive,0.44,133.1,40.1,0.261
Volkswagen,2023,Volkswagen really nailed the electric design this year.,Positive,0.83,133.1,40.1,0.261
Volkswagen,2023,"Overall, Volkswagen delivers what you expect for the price.",Neutral,0.21,133.1,40.1,0.261
Volkswagen,2023,Charging time is too long and the range is poor.,Negative,-0.31,133.1,40.1,0.261
Volkswagen,2023,The Volkswagen interior feels outdated compared to competitors.,Negative,-0.67,133.1,40.1,0.261
Volkswagen,2023,Smooth ride and amazing performance from Volkswagen.,Positive,0.51,133.1,40.1,0.261
Volkswagen,2023,"I love my Volkswagen, it feels modern and efficient!",Positive,0.79,133.1,40.1,0.261
Volkswagen,2023,Volkswagen offers decent performance but could improve charging speed.,Neutral,0.12,133.1,40.1,0.261
